Date,open_MSFT,high_MSFT,low_MSFT,close_MSFT,volume_MSFT,dividends_MSFT,stock_splits_MSFT,open_GOOG,high_GOOG,low_GOOG,close_GOOG,volume_GOOG,dividends_GOOG,stock_splits_GOOG,open_NVDA,high_NVDA,low_NVDA,close_NVDA,volume_NVDA,dividends_NVDA,stock_splits_NVDA
2024-02-08,411.7993678721975,413.3011697929746,410.28764094681054,411.8590393066406,21225300,0.0,0.0,146.6099416947544,147.24837315982688,146.06128608694053,146.8593292236328,18241300,0.0,0.0,70.05895858578369,70.77880528362208,69.44009576486515,69.62605285644531,414422000,0.0,0.0
2024-02-09,412.9928590098735,418.53258989376275,412.8337250667871,418.2640380859375,22032800,0.0,0.0,147.5875465681135,150.32583217170242,147.06881621082735,149.85198974609375,21877700,0.0,0.0,70.517860457786,72.16950635889243,70.19693020002543,72.11752319335938,436637000,0.0,0.0
2024-02-12,418.2739866071132,418.45300090827396,412.4955700788698,413.0028076171875,21202900,0.0,0.0,149.17365963995448,150.22109046044497,148.19606464415426,148.3656463623047,17236100,0.0,0.0,72.58442001306277,74.5949900805475,71.23471122074746,72.23249816894531,613710000,0.0,0.0
2024-02-13,402.7389159311724,407.8410362274365,401.1973532313077,404.1114196777344,27824900,0.0,0.0,145.71217592773334,147.67733596514228,144.75452096662738,146.0114288330078,18138500,0.0,0.0,70.38489234538874,73.43423318067344,69.60506096867827,72.11251831054688,602580000,0.0,0.0
2024-02-14,406.6024273726602,408.3660508109545,403.1150147467339,408.0173034667969,20401200,0.75,0.0,147.0089580251132,147.46783778307477,145.19840210080855,146.77952575683594,16651800,0.0,0.0,73.18629933977053,74.22007409691284,71.92257056867116,73.88414764404297,504917000,0.0,0.0
2024-02-15,406.67217404920154,407.6586038685065,402.8360141628252,405.09783935546875,21825500,0.0,0.0,144.10611748296878,144.4053703843108,141.53243598156436,143.58738708496094,26724300,0.0,0.0,73.85315665350382,73.9591290932623,72.38447001899023,72.64241027832031,420122000,0.0,0.0
2024-02-16,406.49281005598874,406.8216402771548,401.9890766652795,402.6068420410156,22281100,0.0,0.0,143.85671452421175,144.1260421066002,141.17330217231705,141.41270446777344,21849700,0.0,0.0,74.08410021259884,74.38603737076932,72.48544425670752,72.59741973876953,495327000,0.0,0.0
2024-02-20,401.78976350568934,403.03526796096475,396.57859232582433,401.3414001464844,24307900,0.0,0.0,140.59473099154147,142.97787080484278,140.45507456905216,141.8516387939453,18625600,0.0,0.0,71.93155520985552,71.94055596298055,67.71946209107033,69.43709564208984,704833000,0.0,0.0
2024-02-21,398.73083103930014,400.8432017480266,395.7914283369083,400.73358154296875,18631100,0.0,0.0,142.29055272805977,143.62726627536696,141.5623453808562,143.48760986328125,16499600,0.0,0.0,67.99140919868836,68.87322379021447,66.23379068894137,67.45752716064453,690298000,0.0,0.0
2024-02-22,408.71478444266717,411.3452740659007,407.1006155180746,410.1695251464844,27009900,0.0,0.0,145.76203251129064,145.8418383550412,143.65720094927033,144.96400451660156,23024700,0.0,0.0,75.00890204199128,78.55813567704445,74.20407448042334,78.52114868164062,865100000,0.0,0.0
2024-02-23,414.1751061358801,414.36439484849507,407.49918971824974,408.8642578125,16295900,0.0,0.0,144.61485861277504,145.5974462019317,144.43529165555722,144.93406677246094,14519400,0.0,0.0,80.77266313615574,82.37631519054251,77.55335293748638,78.80008697509766,829388000,0.0,0.0
2024-02-26,409.98022599205785,410.67772069092507,405.8949650583185,406.0743408203125,16193500,0.0,0.0,143.0985625030775,143.4876064432869,138.4001099345031,138.4100799560547,33513000,0.0,0.0,79.68289874055824,80.62870256664092,78.48815541152759,79.07503509521484,503973000,0.0,0.0
2024-02-27,406.52267149644587,406.8515016937889,402.3975766433515,406.0145263671875,14835800,0.0,0.0,139.06847808252354,140.14583413320656,138.16070374054874,139.7567901611328,22364000,0.0,0.0,79.36396697245546,79.46295238523258,77.14544887617745,78.68411254882812,391705000,0.0,0.0
2024-02-28,406.71199923437507,407.8279663601961,403.8622996386407,406.253662109375,13183100,0.0,0.0,138.75924505655723,138.93879679423674,136.30526475840938,137.09332275390625,30628700,0.0,0.0,77.60334937441895,78.91606358178116,77.10845283067987,77.6463394165039,393110000,0.0,0.0
2024-02-29,407.17038672368494,412.71038837541505,404.4601676819315,412.15240478515625,31947300,0.0,0.0,138.0110716035466,139.60714273686742,137.23298369150362,139.43756103515625,35485000,0.0,0.0,79.07703022904053,79.97283406504555,78.33318657713711,79.09502410888672,507289000,0.0,0.0
2024-03-01,409.7908782935449,414.37434071888777,409.40229671994484,414.00567626953125,17800300,0.0,0.0,139.26798028354838,139.657024242224,137.6369912301406,137.74172973632812,28522000,0.0,0.0,79.98283458079037,82.28234412609109,79.41795337068113,82.26134490966797,479135000,0.0,0.0
2024-03-04,411.95310713420247,415.84904886214485,410.8371399665941,413.42779541015625,17596000,0.0,0.0,136.20549484659497,136.295285931043,132.5345174913651,133.87123107910156,43571500,0.0,0.0,84.11194710284612,87.67618467045043,83.7010397988201,85.21871185302734,615616000,0.0,0.0
2024-03-05,412.4711952290164,412.7601607658309,399.1991233687723,401.2018737792969,26919200,0.0,0.0,132.41480981065686,133.6916727600651,131.22772271986162,133.45225524902344,28447600,0.0,0.0,85.25570106643988,86.08256589771223,83.40301489652649,85.9495849609375,520639000,0.004,0.0
2024-03-06,401.520730349561,403.7028565055454,396.9572155769562,400.6438903808594,22344100,0.0,0.0,133.91113690926733,134.40991198163607,131.62673855383042,132.23524475097656,23175200,0.0,0.0,88.00724714293469,89.708957669529,87.01540904827124,88.68512725830078,582520000,0.0,0.0
2024-03-07,404.6594510933356,408.3062921519282,400.79340001238523,407.6686096191406,18718500,0.0,0.0,133.5619925788461,135.48727233543204,132.33501012322972,134.90869140625,24107300,0.0,0.0,90.14287716281099,92.75144077931361,89.58697065102406,92.65345764160156,608119000,0.0,0.0
2024-03-08,406.49279622041365,408.943970922281,402.87584635764586,404.7590637207031,17971700,0.0,0.0,134.70418540179344,138.64450536937701,134.4697605124844,135.9561004638672,26472400,0.0,0.0,95.12205358452479,97.38367546854913,86.49149668521618,87.5133285522461,1142269000,0.0,0.0
2024-03-11,402.3079090049905,404.2209868017705,399.8169001180621,403.0651550292969,16120800,0.0,0.0,136.7342106654936,139.63707012498557,136.7342106654936,138.59962463378906,22536400,0.0,0.0,86.41450962458562,88.7821088072661,84.15188856520011,85.7596206665039,678364000,0.0,0.0
2024-03-12,406.15401359976437,414.07543405197885,405.327012025755,413.7864685058594,22457000,0.0,0.0,137.91131519793802,139.9363408869293,137.87141988734373,139.2779541015625,19019700,0.0,0.0,88.03424011435192,91.94457982735513,86.13555645152671,91.89759063720703,668075000,0.0,0.0
2024-03-13,416.5963580657627,416.67605697562533,409.9702800987869,413.6071472167969,17115900,0.0,0.0,139.71688825118534,141.8416751951655,139.6670076934498,140.42515563964844,19637000,0.0,0.0,91.039736409483,91.48865863988497,88.42017286391689,90.87276458740234,635713000,0.0,0.0
2024-03-14,418.72863404872095,426.28139027338693,416.48672597594526,423.69073486328125,34157300,0.0,0.0,141.95139349274874,144.37543312104626,141.13838766157156,143.98638916015625,36117900,0.0,0.0,89.56198201567341,90.63080299563524,86.5854762345844,87.92925262451172,602318000,0.0,0.0
2024-03-15,417.7820672194502,421.08016064962663,411.3054439239168,414.9223937988281,45049800,0.0,0.0,143.05866869851107,143.98638301898552,140.78425560548203,141.8217010498047,41025900,0.0,0.0,86.91542006949297,89.53097861876427,86.24253642607488,87.822265625,642086000,0.0,0.0
2024-03-18,412.76018651759574,419.21689271760266,412.2918756147088,415.81915283203125,20106000,0.0,0.0,149.00406047639555,152.55533656166529,147.77707805848658,148.11624145507812,47676700,0.0,0.0,90.37284483302885,92.38950492726417,87.07039725439954,88.44017028808594,668976000,0.0,0.0
2024-03-19,416.32729782359553,420.15351436066743,414.0554988591103,419.8944396972656,19837900,0.0,0.0,148.61501791699447,149.25344940771228,146.64984289278027,147.5576171875,17748400,0.0,0.0,86.68546503408706,90.52882250530958,84.9957534845943,89.38301849365234,672171000,0.0,0.0
2024-03-20,420.4823195339551,424.42806927889796,419.1471423578337,423.7007141113281,17860100,0.0,0.0,148.42548963427268,149.39311455950428,147.3032456435935,149.3133087158203,17730000,0.0,0.0,89.78194149936272,90.39484531306526,88.2082079018428,90.35684967041016,479063000,0.0,0.0
